id,latitude,longitude,price,city_name,locality,per_square_feet_rate,floor_count,floor_number,property_type,under_construction,date_added,available_from,apartment_type,age_of_property,age_of_property_date,main_entrance_facing,status,built_up_area,bedroom_count,bathroom_count,has_swimming_pool,has_gym,number_of_lifts,parking_count,has_gas_pipeline,water_supply_type,has_servant_room,power_backup_type,is_gated_community,security_type,is_society_formed,region_name,neighbourhood_score
645566,19.242658,72.865582,14200000,Mumbai,Dahisar East,13523,22,11,Apartment,0,2015-11-05T16:28:32.754+05:30,2016-01-25,2 BHK,0,2015-11-04,North-West,ACTIVE,1050,2,2,0,0,2,2,0,Bore and Municipal water,0,None,1,Advanced,None,Western Suburbs,-1
627733,19.161219,72.857379,7500000,Mumbai,Goregaon East,14705,20,11,Apartment,0,2015-10-28T03:32:01.277+05:30,2016-03-31,1 BHK,1,2014-10-27,North,ACTIVE,510,1,1,0,0,2,0,0,Bore and Municipal water,0,None,1,Basic,None,Western Suburbs,-1
615146,19.215811,72.83299,11000000,Mumbai,Kandivali West,12643,9,7,Apartment,0,2015-10-21T03:26:57.498+05:30,2015-12-31,2 BHK,1,2014-10-20,South-East,ACTIVE,870,2,2,0,0,1,1,0,Bore and Municipal water,0,None,1,Basic,None,Western Suburbs,-1
99382,19.177438,72.869435,12000000,Mumbai,Malad East,12000,7,7,Apartment,0,2015-11-09T19:12:46.858+05:30,2014-10-08,2 BHK,1,2013-10-07,East,ACTIVE,1000,2,2,0,0,1,2,0,Municipal Water,0,None,1,Basic,None,Western Suburbs,-1
98289,19.17488,72.874161,6900000,Mumbai,Goregaon East,12897,7,2,Apartment,0,2015-11-09T18:11:07.223+05:30,2014-09-01,1 BHK,8,2006-09-29,South-East,ACTIVE,535,1,1,0,0,1,2,1,Bore and Municipal water,0,None,1,Basic,None,Western Suburbs,-1
639994,19.206326,72.819586,8000000,Mumbai,Kandivali West,12307,8,5,Apartment,0,2015-11-02T12:59:58.780+05:30,2015-11-03,1 BHK,4,2011-11-02,West,ACTIVE,650,1,2,0,0,1,0,0,Bore and Municipal water,0,None,1,Basic,None,Western Suburbs,-1
640041,19.201867,72.82668,3300000,Mumbai,Kandivali West,11000,8,3,Apartment,0,2015-11-02T15:11:25.933+05:30,2015-11-03,1 RK,15,2000-11-02,North-West,ACTIVE,300,1,1,0,0,1,0,0,Bore and Municipal water,0,None,1,Basic,None,Western Suburbs,-1
630259,19.249832,72.858463,8000000,Mumbai,Dahisar West,14545,4,3,Apartment,0,2015-10-29T06:07:23.353+05:30,2015-10-28,1 BHK,15,2000-10-28,North-East,ACTIVE,550,1,1,0,0,0,1,1,Bore and Municipal water,0,None,0,Basic,None,Western Suburbs,-1
642138,19.151083,72.885651,3300000,Mumbai,Goregaon East,7857,13,3,Apartment,0,2015-11-03T13:04:44.575+05:30,2015-11-03,1 RK,7,2008-11-03,North-East,ACTIVE,420,1,1,0,0,2,0,0,Municipal Water,0,None,1,Basic,None,Western Suburbs,-1
612531,19.199946,72.820234,8250000,Mumbai,Malad West,11785,18,12,Apartment,0,2015-10-20T00:27:04.917+05:30,2015-10-19,1 BHK,3,2012-10-19,North,ACTIVE,700,1,2,0,0,2,0,0,Kaveri Water,0,None,0,Basic,None,Western Suburbs,-1
610612,19.174304,72.96289,4500000,Mumbai,Mulund East,11250,8,3,Apartment,0,2015-11-02T13:30:46.156+05:30,2015-10-19,1 BHK,0,2015-10-19,East,ACTIVE,400,1,1,0,0,2,0,0,Municipal Water,0,None,1,Basic,None,Central Bombay,-1
148588,19.119254,72.868418,3200000,Mumbai,Andheri East,9142,8,7,Apartment,0,2015-10-19T11:46:41.216+05:30,2015-02-20,1 BHK,3,2012-02-20,South-West,ACTIVE,350,1,1,0,0,2,2,0,Municipal Water,0,None,0,Advanced,None,Western Suburbs,-1
621888,19.202013,72.826545,3300000,Mumbai,Kandivali West,10153,8,7,Apartment,0,2015-10-24T16:13:42.874+05:30,2015-11-26,1 RK,13,2002-10-24,South,ACTIVE,325,1,1,0,0,1,0,0,Municipal Water,0,None,0,Basic,None,Western Suburbs,-1
634509,19.198948,72.821393,6800000,Mumbai,Malad West,12363,4,3,Apartment,0,2015-10-30T03:40:55.632+05:30,2015-10-29,1 BHK,15,2000-10-29,South-West,ACTIVE,550,1,1,0,0,0,0,0,Municipal Water,0,None,1,Basic,None,Western Suburbs,-1
13911,19.071285,72.897913,11000000,Mumbai,Tilak Nagar,10000,12,6,Apartment,0,2015-11-02T11:43:06.384+05:30,2013-10-08,2 BHK,1,2012-10-09,South,ACTIVE,1100,2,0,0,0,2,1,1,None,0,None,1,Advanced,None,Mumbai Harbour,-1
660505,19.208751,72.877776,7500000,Mumbai,Kandivali East,13157,9,3,Apartment,0,2015-11-16T17:03:07.350+05:30,2015-11-17,1 BHK,8,2007-11-16,North-West,ACTIVE,570,1,2,1,1,2,0,1,Bore and Municipal water,0,Partial,1,Advanced,None,Western Suburbs,-1
651908,19.042764,72.873615,8600000,Mumbai,Sion,13230,8,4,Apartment,0,2015-11-07T16:00:57.945+05:30,2015-11-30,1 BHK,7,2008-11-07,South,ACTIVE,650,1,1,0,0,1,0,1,Municipal Water,0,None,1,Basic,None,Central Bombay,-1
660758,19.208535,72.820593,7600000,Mumbai,Kandivali West,12459,8,2,Apartment,0,2015-11-16T18:33:48.754+05:30,2015-11-16,1 BHK,8,2007-11-16,South,ACTIVE,610,1,1,0,0,1,0,0,Municipal Water,0,None,0,Basic,None,Western Suburbs,-1
656416,19.178352,72.815575,6500000,Mumbai,Malad West,9285,13,8,Apartment,0,2015-11-14T12:08:23.654+05:30,2015-11-09,1 BHK,1,2014-11-10,West,ACTIVE,700,1,2,0,0,2,1,0,Bore and Municipal water,0,None,1,Advanced,None,Western Suburbs,-1
609859,19.251837,72.846121,12500000,Mumbai,Dahisar West,14705,10,7,Apartment,0,2015-10-23T12:00:11.007+05:30,2015-10-17,2 BHK,1,2014-10-17,East,ACTIVE,850,2,2,0,0,2,1,1,Bore and Municipal water,0,None,1,Advanced,None,Western Suburbs,-1
640042,19.201985,72.825072,3180000,Mumbai,Kandivali West,9085,8,4,Apartment,0,2015-11-02T15:49:03.387+05:30,2015-12-01,1 RK,15,2000-11-02,South-East,ACTIVE,350,1,1,0,0,1,0,0,Bore and Municipal water,0,None,1,Basic,None,Western Suburbs,-1
628383,19.198797,72.874127,8600000,Mumbai,Kandivali East,12835,7,2,Apartment,0,2015-10-27T22:48:37.809+05:30,2015-10-27,1 BHK,12,2003-10-27,East,ACTIVE,670,1,2,0,0,1,0,1,Bore and Municipal water,0,None,1,Basic,None,Western Suburbs,-1
621490,19.145645,72.930511,7800000,Mumbai,Bhandup West,12480,7,7,Apartment,0,2015-10-24T12:39:11.965+05:30,2015-10-23,1 BHK,8,2007-10-24,North-East,ACTIVE,625,1,1,0,0,1,1,1,Bore and Municipal water,0,None,0,Basic,None,Central Bombay,-1
614493,19.234871,72.831165,8000000,Mumbai,Borivali West,12213,8,6,Apartment,0,2015-10-21T03:12:02.273+05:30,2015-10-20,1 BHK,9,2006-10-20,West,ACTIVE,655,1,2,1,1,1,1,0,Municipal Water,0,None,1,Basic,None,Western Suburbs,-1
619798,19.164676,72.952027,4500000,Mumbai,Mulund East,11842,5,4,Apartment,0,2015-10-24T05:02:32.356+05:30,2015-10-23,1 BHK,0,2015-10-23,East,ACTIVE,380,1,1,0,0,0,0,0,Municipal Water,0,None,0,None,None,Central Bombay,-1
620653,19.261186,72.862322,6200000,Mumbai,Dahisar East,11481,5,0,Apartment,0,2015-10-24T04:20:24.290+05:30,2015-10-24,1 BHK,8,2007-10-23,South-East,ACTIVE,540,1,1,0,0,0,0,1,Bore and Municipal water,0,None,1,Basic,None,Western Suburbs,-1
661893,19.200968,72.840192,9400000,Mumbai,Kandivali West,14461,15,5,Apartment,0,2015-11-16T23:36:48.396+05:30,2016-02-29,1 BHK,0,2015-11-16,East,ACTIVE,650,1,2,0,0,2,0,0,Municipal Water,0,None,0,Basic,None,Western Suburbs,-1
618649,19.234284,72.853877,16000000,Mumbai,Borivali West,12800,22,9,Apartment,0,2015-10-22T21:51:59.317+05:30,2016-01-01,2.5 BHK,0,2015-10-22,North,ACTIVE,1250,3,2,0,0,2,0,0,Bore and Municipal water,0,None,0,Advanced,None,Western Suburbs,-1
647917,19.197566,72.871161,15200000,Mumbai,Kandivali East,13571,20,16,Apartment,0,2015-11-06T00:44:20.045+05:30,2015-11-06,2 BHK,1,2014-11-05,West,ACTIVE,1120,2,2,1,1,3,1,1,Bore and Municipal water,0,Full,1,Advanced,None,Western Suburbs,-1
614481,19.170541,72.875069,8000000,Mumbai,Goregaon East,13675,7,6,Apartment,0,2015-10-20T22:16:04.578+05:30,2015-10-19,1 BHK,8,2007-10-20,North,ACTIVE,585,1,2,0,0,1,1,0,Municipal Water,0,None,1,Advanced,None,Western Suburbs,-1
610825,19.169978,72.843412,9800000,Mumbai,Goregaon West,12645,22,7,Apartment,0,2015-10-19T16:49:18.838+05:30,2015-11-30,1 BHK,1,2014-10-19,North,ACTIVE,775,1,2,1,1,3,1,0,Bore and Municipal water,0,Full,1,Advanced,None,Western Suburbs,-1
614529,19.216002,72.832791,12000000,Mumbai,Kandivali West,14117,9,8,Apartment,0,2015-10-21T00:21:57.699+05:30,2016-01-31,2 BHK,1,2014-10-20,East,ACTIVE,850,2,2,0,0,1,0,0,Bore and Municipal water,0,None,1,Basic,None,Western Suburbs,-1
629710,19.254155,72.850704,8500000,Mumbai,Dahisar West,14782,9,4,Apartment,0,2015-10-28T15:33:34.652+05:30,2015-10-29,1 BHK,15,2000-10-28,South-East,ACTIVE,575,1,2,0,0,2,0,1,Bore and Municipal water,0,None,1,Basic,None,Western Suburbs,-1
640622,19.151346,72.933594,6000000,Mumbai,Bhandup West,11650,23,8,Apartment,0,2015-11-02T19:06:09.218+05:30,2016-01-31,1 RK,0,2015-11-02,South,ACTIVE,515,1,1,0,0,2,0,0,Municipal Water,0,None,1,Basic,None,Central Bombay,-1
650509,19.207276,72.818715,11619150,Mumbai,Kandivali West,10650,22,1,Apartment,0,2015-11-07T00:27:44.971+05:30,2016-04-01,2 BHK,0,2015-11-06,North,ACTIVE,1091,2,2,0,1,4,0,0,Municipal Water,0,None,0,Advanced,None,Western Suburbs,-1
622149,19.210836,72.832709,8500000,Mumbai,Kandivali West,13934,8,7,Apartment,0,2015-10-24T22:46:39.229+05:30,2015-10-24,1 BHK,14,2001-10-24,North,ACTIVE,610,1,1,0,0,1,0,1,Municipal Water,0,None,0,Basic,None,Western Suburbs,-1
612910,19.160011,72.84077,7400000,Mumbai,Goregaon West,14509,8,2,Apartment,0,2015-10-20T01:44:09.219+05:30,2015-11-30,1 BHK,0,2015-10-19,East,ACTIVE,510,1,1,0,0,1,0,0,Municipal Water,0,None,0,Basic,None,Western Suburbs,-1
56085,19.155286,72.886307,3400000,Mumbai,Goregaon East,8000,21,7,Apartment,0,2015-11-07T13:50:11.093+05:30,2014-04-25,1 RK,8,2006-04-26,North-East,ACTIVE,425,1,2,0,0,2,1,0,None,0,None,1,Basic,None,Western Suburbs,-1
638257,19.185942,72.85539,3200000,Mumbai,Malad East,9846,8,7,Apartment,0,2015-10-31T18:53:09.651+05:30,2015-10-23,1 RK,5,2010-10-31,South,ACTIVE,325,1,1,0,0,1,1,0,Municipal Water,0,None,1,Basic,None,Western Suburbs,-1
628461,19.186046,72.947301,3700000,Mumbai,Thane West,12333,6,5,Apartment,0,2015-11-02T12:10:13.928+05:30,2015-10-27,1 RK,10,2005-10-27,East,ACTIVE,300,1,1,0,0,1,1,0,Bore and Municipal water,0,None,0,Basic,None,Thane,-1
650263,19.1557,72.885851,3500000,Mumbai,Goregaon East,6481,21,19,Apartment,0,2015-11-06T22:54:19.821+05:30,2015-11-06,1 BHK,5,2010-11-06,West,ACTIVE,540,1,1,0,0,2,1,0,Municipal Water,0,Full,1,Advanced,None,Western Suburbs,-1
624546,19.141689,72.805578,3500000,Mumbai,Andheri West,7291,4,1,Apartment,0,2015-10-26T20:16:33.063+05:30,2015-10-26,1 BHK,13,2002-10-26,East,ACTIVE,480,1,1,0,0,0,0,0,Municipal Water,0,None,0,None,None,Western Suburbs,-1
632708,19.150303,72.933623,7500000,Mumbai,Bhandup West,10791,23,1,Apartment,0,2015-10-29T18:33:34.410+05:30,2016-01-31,1 BHK,0,2015-10-29,West,ACTIVE,695,1,2,0,0,2,0,0,Municipal Water,0,None,1,Basic,None,Central Bombay,-1
643310,19.213631,72.853114,19000000,Mumbai,Borivali West,14537,35,22,Apartment,0,2015-11-03T21:28:13.947+05:30,2015-12-31,2 BHK,3,2012-11-03,West,ACTIVE,1307,2,2,1,1,4,1,1,Bore and Municipal water,0,Full,0,Advanced,None,Western Suburbs,-1
618655,19.234284,72.853877,16000000,Mumbai,Borivali West,12800,22,5,Apartment,0,2015-10-22T21:51:50.271+05:30,2016-01-01,2.5 BHK,0,2015-10-22,North-East,ACTIVE,1250,3,2,0,0,2,0,0,Bore and Municipal water,0,None,0,Advanced,None,Western Suburbs,-1
13912,19.071214,72.897918,11000000,Mumbai,Tilak Nagar,10377,12,6,Apartment,0,2015-11-02T11:42:58.025+05:30,2013-10-08,2 BHK,1,2012-10-09,South-East,ACTIVE,1060,2,0,0,0,2,1,1,None,0,None,1,Basic,None,Mumbai Harbour,-1
639738,19.20265,72.821709,7800000,Mumbai,Kandivali West,12480,8,3,Apartment,0,2015-11-01T16:06:54.551+05:30,2015-11-02,1 BHK,7,2008-11-01,West,ACTIVE,625,1,2,0,0,1,1,0,Municipal Water,0,None,0,Basic,None,Western Suburbs,-1
644659,19.150395,72.933825,12000000,Mumbai,Bhandup West,11320,22,3,Apartment,0,2015-11-04T22:28:06.261+05:30,2016-01-01,2 BHK,0,2015-11-04,South-East,ACTIVE,1060,2,2,0,0,2,0,0,Bore and Municipal water,0,None,1,Advanced,None,Central Bombay,-1
640588,19.150807,72.933309,7500000,Mumbai,Bhandup West,12500,23,13,Apartment,0,2015-11-02T20:04:16.763+05:30,2016-01-31,1 BHK,0,2015-11-02,East,ACTIVE,600,1,1,0,0,2,0,0,Municipal Water,0,None,1,Basic,None,Central Bombay,-1
652664,19.247054,72.870859,6700000,Mumbai,Dahisar East,13958,8,1,Apartment,0,2015-11-17T10:33:50.069+05:30,2015-11-07,1 BHK,6,2009-11-07,South,ACTIVE,480,1,1,0,0,1,2,1,Bore and Municipal water,0,None,1,Advanced,None,Western Suburbs,-1
622856,19.236221,72.844356,12900000,Mumbai,Borivali West,11727,13,11,Apartment,0,2015-10-25T00:30:07.297+05:30,2015-12-31,2 BHK,0,2015-10-24,North,ACTIVE,1100,2,1,0,0,2,0,0,Municipal Water,0,None,0,Basic,None,Western Suburbs,-1
640681,19.150914,72.934019,6000000,Mumbai,Bhandup West,11650,23,8,Apartment,0,2015-11-02T19:27:21.732+05:30,2016-01-31,1 RK,0,2015-11-02,West,ACTIVE,515,1,1,0,0,2,0,0,Municipal Water,0,None,1,Basic,None,Central Bombay,-1
661001,19.175924,72.955578,3500000,Mumbai,Mulund West,10769,5,0,Apartment,0,2015-11-16T18:13:47.630+05:30,2015-11-05,1 RK,10,2005-11-16,North-East,ACTIVE,325,1,1,0,0,1,0,0,Bore and Municipal water,0,None,1,None,None,Central Bombay,-1
617571,19.159806,72.932829,8450000,Mumbai,Bhandup West,13370,14,5,Apartment,0,2015-10-22T03:57:10.183+05:30,2015-12-31,1 BHK,1,2014-10-21,South,ACTIVE,632,1,2,0,1,3,1,0,Bore and Municipal water,0,None,1,Advanced,None,Central Bombay,-1
642310,19.150474,72.933065,7500000,Mumbai,Bhandup West,10791,23,3,Apartment,0,2015-11-03T16:26:12.011+05:30,2016-01-31,1 BHK,0,2015-11-03,East,ACTIVE,695,1,1,0,0,1,0,0,Municipal Water,0,None,1,Basic,None,Central Bombay,-1
628678,19.207135,72.819262,7500000,Mumbai,Kandivali West,10714,22,3,Apartment,0,2015-10-28T02:00:30.974+05:30,2015-10-27,1 BHK,1,2014-10-27,South-West,ACTIVE,700,1,2,0,0,2,1,0,Bore and Municipal water,0,None,1,Advanced,None,Western Suburbs,-1
650860,19.251228,72.872324,6200000,Mumbai,Dahisar East,10689,7,0,Apartment,0,2015-11-07T01:51:54.008+05:30,2015-11-06,1 BHK,12,2003-11-06,West,ACTIVE,580,1,1,0,0,1,0,0,Bore and Municipal water,0,None,1,Basic,None,Western Suburbs,-1
647938,19.211571,72.866942,7900000,Mumbai,Kandivali East,13982,7,6,Apartment,0,2015-11-06T01:27:36.740+05:30,2016-01-06,1 BHK,16,1999-11-05,North,ACTIVE,565,1,1,0,0,1,1,1,Municipal Water,0,None,1,Basic,None,Western Suburbs,-1
640117,19.248843,72.853577,16000000,Mumbai,Dahisar West,13913,14,2,Apartment,0,2015-11-02T16:02:30.529+05:30,2015-11-02,2 BHK,0,2015-11-02,South-West,ACTIVE,1150,2,2,0,0,2,0,0,Bore and Municipal water,0,None,0,Advanced,None,Western Suburbs,-1
638811,19.180461,72.864421,8000000,Mumbai,Malad East,11034,16,10,Apartment,0,2015-10-31T22:55:33.606+05:30,2015-11-30,1 BHK,1,2014-10-31,North-West,ACTIVE,725,1,2,0,0,2,0,0,Bore and Municipal water,0,None,1,Advanced,None,Western Suburbs,-1
655096,19.197884,72.839101,14600000,Mumbai,Malad West,13644,23,9,Apartment,0,2015-11-10T04:34:28.762+05:30,2015-11-09,2 BHK,1,2014-11-09,East,ACTIVE,1070,2,2,0,1,2,0,0,Bore and Municipal water,0,Full,1,Advanced,None,Western Suburbs,-1
620446,19.201698,72.821367,16000000,Mumbai,Malad West,12800,21,4,Apartment,0,2015-10-24T04:12:45.563+05:30,2016-04-30,2 BHK,0,2015-10-23,East,ACTIVE,1250,2,2,0,0,2,0,0,Bore and Municipal water,0,None,1,Basic,None,Western Suburbs,-1
647801,19.169057,72.880943,7500000,Mumbai,Goregaon East,10135,7,7,Apartment,0,2015-11-06T01:11:06.618+05:30,2015-11-05,1.5 BHK,10,2005-11-05,South,ACTIVE,740,2,1,1,1,1,1,0,Municipal Water,0,None,1,Basic,None,Western Suburbs,-1
647981,19.197162,72.816736,9000000,Mumbai,Malad West,13846,9,7,Apartment,0,2015-11-05T21:39:12.321+05:30,2016-03-30,1 BHK,0,2015-11-05,South,ACTIVE,650,1,2,0,0,2,0,0,Bore and Municipal water,0,None,1,Basic,None,Western Suburbs,-1
652254,19.230179,72.837765,17000000,Mumbai,Borivali West,14782,8,3,Apartment,0,2015-11-14T18:13:08.708+05:30,2015-11-08,2 BHK,1,2014-11-07,West,ACTIVE,1150,2,2,0,0,1,0,1,Bore and Municipal water,0,None,1,Basic,None,Western Suburbs,-1
606708,19.200953,72.820475,12000000,Mumbai,Malad West,12000,24,4,Apartment,0,2015-10-29T15:37:47.774+05:30,2015-10-15,2 BHK,1,2014-10-16,West,ACTIVE,1000,2,2,0,0,2,1,1,Bore and Municipal water,0,None,1,None,None,Western Suburbs,-1
652633,19.160956,72.835424,14000000,Mumbai,Goregaon West,14358,22,10,Apartment,0,2015-11-08T04:25:38.949+05:30,2015-11-07,2 BHK,0,2015-11-07,North,ACTIVE,975,2,2,0,1,2,0,0,Municipal Water,0,Full,1,Advanced,None,Western Suburbs,-1
631746,19.119574,72.827166,4000000,Mumbai,Andheri West,13333,8,5,Apartment,0,2015-10-29T01:13:48.767+05:30,2015-10-29,1 RK,10,2005-10-28,North-East,ACTIVE,300,1,1,0,0,1,0,0,Municipal Water,0,None,1,Basic,None,Western Suburbs,-1
613425,19.233357,72.828703,8000000,Mumbai,Borivali West,14545,8,2,Apartment,0,2015-10-20T16:17:12.079+05:30,2015-10-20,1 BHK,12,2003-10-20,West,ACTIVE,550,1,2,0,0,1,1,1,Bore and Municipal water,0,None,1,Basic,None,Western Suburbs,-1
643514,19.199729,72.875475,16500000,Mumbai,Kandivali East,13200,21,20,Apartment,0,2015-11-03T22:45:52.636+05:30,2015-11-03,2.5 BHK,5,2010-11-03,North-West,ACTIVE,1250,3,2,1,1,3,1,0,Municipal Water,0,Full,1,Advanced,None,Western Suburbs,-1
115144,19.168903,72.881436,8500000,Mumbai,Goregaon East,11455,20,2,Apartment,0,2015-11-05T17:24:22.435+05:30,2014-11-26,1 BHK,6,2008-11-26,West,ACTIVE,742,1,1,1,1,2,2,0,Bore and Municipal water,0,Full,1,Basic,None,Western Suburbs,-1
612283,19.160021,72.842609,15000000,Mumbai,Goregaon West,13464,10,2,Apartment,0,2015-10-20T01:35:17.102+05:30,2015-12-31,2 BHK,0,2015-10-19,West,ACTIVE,1114,2,2,0,0,2,0,0,Municipal Water,0,None,1,Basic,None,Western Suburbs,-1
623865,19.107477,72.915832,15500000,Mumbai,Vikhroli West,14761,17,4,Apartment,0,2015-10-25T04:26:16.831+05:30,2015-10-24,2 BHK,1,2014-10-24,West,ACTIVE,1050,2,2,1,1,2,1,0,Municipal Water,0,None,1,Basic,None,Central Bombay,-1
617839,19.250723,72.849477,10000000,Mumbai,Borivali West,13333,22,12,Apartment,0,2015-10-22T05:31:33.584+05:30,2016-03-01,1 BHK,0,2015-10-21,South-West,ACTIVE,750,1,2,0,0,2,0,0,Municipal Water,0,None,0,Basic,None,Western Suburbs,-1
612885,19.160005,72.84076,7300000,Mumbai,Goregaon West,14313,8,2,Apartment,0,2015-10-20T01:42:09.319+05:30,2015-11-30,1 BHK,0,2015-10-19,East,ACTIVE,510,1,1,0,0,1,0,0,Municipal Water,0,None,0,Basic,None,Western Suburbs,-1
615632,19.19421,72.82659,11500000,Mumbai,Malad West,12365,20,12,Apartment,0,2015-10-21T04:44:30.013+05:30,2015-10-20,2 BHK,1,2014-10-21,North-West,ACTIVE,930,2,2,1,1,2,1,0,Bore and Municipal water,0,None,1,Advanced,None,Western Suburbs,-1
649702,19.225567,72.843909,9200000,Mumbai,Borivali West,14153,8,3,Apartment,0,2015-11-06T18:40:59.886+05:30,2015-11-06,1 BHK,12,2003-11-06,South,ACTIVE,650,1,1,0,0,1,0,1,Municipal Water,0,None,1,Advanced,None,Western Suburbs,-1
618125,19.180243,72.812432,5500000,Mumbai,Malad West,9482,8,3,Apartment,0,2015-10-22T16:31:40.349+05:30,2015-10-22,1 BHK,9,2006-10-22,North-West,ACTIVE,580,1,2,0,0,1,1,0,Bore and Municipal water,0,None,1,Advanced,None,Western Suburbs,-1
620488,19.202447,72.823914,16000000,Mumbai,Kandivali West,12800,21,3,Apartment,0,2015-10-24T05:09:14.500+05:30,2016-04-30,2 BHK,0,2015-10-23,West,ACTIVE,1250,2,2,0,0,2,0,0,Bore and Municipal water,0,None,1,Basic,None,Western Suburbs,-1
91184,19.16903,72.881073,8500000,Mumbai,Goregaon East,11643,19,9,Apartment,0,2015-11-09T19:12:08.729+05:30,2014-09-08,1 BHK,10,2004-09-07,East,ACTIVE,730,1,1,1,0,2,2,0,Bore and Municipal water,0,None,1,Advanced,None,Western Suburbs,-1
622960,19.23645,72.853364,11500000,Mumbai,Borivali West,14556,8,6,Apartment,0,2015-10-24T21:31:49.942+05:30,2015-10-25,1 BHK,1,2014-10-24,South-West,ACTIVE,790,1,2,0,0,1,0,0,Bore and Municipal water,0,None,1,Basic,None,Western Suburbs,-1
606902,19.181015,72.817385,12000000,Mumbai,Malad West,12000,13,11,Apartment,0,2015-10-24T17:12:39.408+05:30,2015-10-15,2 BHK,1,2014-10-16,East,ACTIVE,1000,2,2,0,0,2,1,0,Bore and Municipal water,0,Full,1,None,None,Western Suburbs,-1
606932,19.201395,72.820086,12000000,Mumbai,Malad West,12000,24,6,Apartment,0,2015-10-28T12:18:24.952+05:30,2015-10-16,2 BHK,1,2014-10-16,West,ACTIVE,1000,2,2,0,0,2,1,1,Bore and Municipal water,0,None,1,None,None,Western Suburbs,-1
647915,19.197566,72.871161,15500000,Mumbai,Kandivali East,13596,20,19,Apartment,0,2015-11-06T00:42:57.798+05:30,2015-11-13,2 BHK,1,2014-11-05,North-East,ACTIVE,1140,2,2,1,1,3,1,1,Bore and Municipal water,0,Full,1,Advanced,None,Western Suburbs,-1
621419,19.207098,72.819308,11000000,Mumbai,Kandivali West,12941,22,7,Apartment,0,2015-10-24T06:01:19.505+05:30,2015-10-23,2 BHK,1,2014-10-24,North-East,ACTIVE,850,2,2,0,0,2,1,1,Bore and Municipal water,0,None,1,Advanced,None,Western Suburbs,-1
91183,19.173125,72.882014,6500000,Mumbai,Goregaon East,13541,8,0,Apartment,0,2015-11-09T19:11:48.455+05:30,2014-09-08,1 BHK,15,1999-09-07,North,ACTIVE,480,1,1,0,0,1,2,0,Bore and Municipal water,0,None,1,Basic,None,Western Suburbs,-1
606637,19.200941,72.817454,12000000,Mumbai,Malad West,12000,24,5,Apartment,0,2015-10-29T15:31:25.237+05:30,2015-10-15,2 BHK,1,2014-10-16,North,ACTIVE,1000,2,2,0,0,2,1,1,Bore and Municipal water,0,None,1,Basic,None,Western Suburbs,-1
625195,19.191444,72.868425,4500000,Mumbai,Malad East,12857,8,7,Apartment,0,2015-10-27T02:42:27.979+05:30,2015-11-30,1 RK,1,2014-10-26,North,ACTIVE,350,1,1,0,0,1,0,0,Municipal Water,0,None,1,Basic,None,Western Suburbs,-1
615823,19.215285,72.820857,9500000,Mumbai,Kandivali West,13571,15,6,Apartment,0,2015-10-22T01:36:46.232+05:30,2015-10-21,1 BHK,1,2014-10-21,East,ACTIVE,700,1,2,0,0,2,1,0,Bore and Municipal water,0,None,1,Advanced,None,Western Suburbs,-1
656810,19.208306,72.838333,14500000,Mumbai,Kandivali West,13463,15,2,Apartment,0,2015-11-14T12:54:10.722+05:30,2016-01-01,2 BHK,0,2015-11-10,East,ACTIVE,1077,2,2,0,0,2,0,0,Municipal Water,0,None,1,Advanced,None,Western Suburbs,-1
612895,19.19817,72.838405,15700000,Mumbai,Malad West,14537,18,13,Apartment,0,2015-10-20T11:15:24.895+05:30,2015-10-19,2 BHK,1,2014-10-19,West,ACTIVE,1080,2,2,0,0,2,1,1,Bore and Municipal water,0,None,1,Advanced,None,Western Suburbs,-1
618860,19.169607,72.844466,16000000,Mumbai,Goregaon West,14545,22,9,Apartment,0,2015-10-22T22:34:57.230+05:30,2015-10-22,2 BHK,0,2015-10-22,South-West,ACTIVE,1100,2,2,0,0,3,0,0,Municipal Water,0,None,1,None,None,Western Suburbs,-1
650261,19.1557,72.885851,5500000,Mumbai,Goregaon East,6470,21,14,Apartment,0,2015-11-06T22:13:54.219+05:30,2015-11-06,2 BHK,5,2010-11-06,South-East,ACTIVE,850,2,2,0,0,2,1,0,Municipal Water,0,Full,1,Advanced,None,Western Suburbs,-1
621407,19.206991,72.818299,7000000,Mumbai,Kandivali West,10000,22,4,Apartment,0,2015-10-24T04:29:27.107+05:30,2015-10-23,1 BHK,1,2014-10-24,South-West,ACTIVE,700,1,2,0,0,2,1,1,Bore and Municipal water,0,None,1,Advanced,None,Western Suburbs,-1
621000,19.22255,72.858774,13000000,Mumbai,Borivali East,12621,17,8,Apartment,0,2015-10-24T02:22:00.409+05:30,2016-03-31,2 BHK,0,2015-10-23,South-East,ACTIVE,1030,2,2,0,0,2,0,0,Municipal Water,0,None,0,Basic,None,Western Suburbs,-1
611774,19.158326,72.932749,8700000,Mumbai,Bhandup West,14500,15,5,Apartment,0,2015-10-20T00:51:09.301+05:30,2015-10-19,1 BHK,8,2007-10-19,South,ACTIVE,600,1,2,1,1,2,1,1,Bore and Municipal water,0,None,0,Advanced,None,Central Bombay,-1
617360,19.174155,72.963435,4500000,Mumbai,Mulund East,13043,8,1,Apartment,0,2015-10-22T04:00:45.470+05:30,2015-10-21,1 BHK,0,2015-10-21,East,ACTIVE,345,1,1,0,0,2,0,0,Municipal Water,0,None,1,Basic,None,Central Bombay,-1
