x,y,z,price,city_name,locality,per_square_feet_rate,floor_count,floor_number,apartment_type,age_of_property,main_entrance_facing,built_up_area,bedroom_count,bathroom_count,has_swimming_pool,has_gym,number_of_lifts,parking_count,has_gas_pipeline,has_servant_room,power_backup_type,is_gated_community,security_type
1774.1766559193,5752.542242296,2085.7123349569,33000000,Mumbai,Andheri East,18965,7,1,5,0,4,1740,3,3,1,1,2,1,0,0,0,1,1
1771.3146090567,5753.1649255202,2086.4273041509,14500000,Mumbai,Andheri East,17058,11,0,2,12,5,850,2,2,1,1,1,1,1,0,1,1,1
1773.5144922044,5752.8483910231,2085.4310671525,13000000,Mumbai,Andheri East,20000,4,3,4,20,4,650,2,2,0,0,0,1,1,0,1,1,1
1773.8211913828,5751.9322278837,2087.6961050004,13000000,Mumbai,Andheri East,14525,6,5,2,23,5,895,2,2,0,0,1,1,1,0,0,1,1
1773.6938392645,5751.8736134626,2087.9657802051,10000000,Mumbai,Andheri East,11111,4,1,2,25,5,900,2,1,0,0,0,1,0,0,0,1,2
1771.219613655,5753.1070286548,2086.6675818268,10800000,Mumbai,Andheri East,15882,12,6,0,6,3,680,1,1,1,1,2,0,1,0,0,1,2
1774.6296540355,5751.9292154722,2087.0172235071,16500000,Mumbai,Andheri East,15000,18,1,2,5,4,1100,2,2,0,0,2,2,0,0,0,0,1
1771.7856964497,5752.9172835982,2086.7101317465,11000000,Mumbai,Andheri East,19927,12,11,0,4,1,552,1,2,0,0,2,1,1,0,0,1,2
1774.1278777726,5752.2707228581,2086.5025291765,27500000,Mumbai,Andheri East,25000,8,3,2,8,6,1100,2,2,0,1,2,2,1,0,0,0,2
1771.3377917208,5753.2002322401,2086.3102634493,20000000,Mumbai,Andheri East,17391,15,1,2,5,1,1150,2,2,0,1,2,2,0,0,0,1,2
1771.2579243651,5753.2186115196,2086.3273888436,16500000,Mumbai,Andheri East,17553,10,7,2,7,0,940,2,2,0,0,2,2,1,0,0,1,2
1774.5532888806,5752.0202440095,2086.8312671197,78500000,Mumbai,Andheri East,25322,11,10,8,0,5,3100,5,4,1,0,2,2,0,1,0,0,2
1775.2560620477,5751.8722978599,2086.6413163923,19500000,Mumbai,Andheri East,17727,4,0,2,4,1,1100,2,1,0,0,0,0,0,0,0,1,2
1773.5326142669,5752.2253328995,2087.1336290907,22600000,Mumbai,Andheri East,15694,6,5,5,0,3,1440,3,3,0,0,2,1,1,0,1,1,1
1775.0271341748,5751.7864008317,2087.0727999165,14500000,Mumbai,Andheri East,20000,8,6,0,0,5,725,1,2,0,0,1,2,1,0,0,1,2
1772.8266348343,5752.733737972,2086.3320116466,12000000,Mumbai,Andheri East,16000,7,6,2,15,4,750,2,1,0,0,1,2,1,0,0,0,1
1772.9506536728,5752.6720453649,2086.3967307583,17500000,Mumbai,Andheri East,15086,11,4,2,1,4,1160,2,2,0,0,1,1,0,0,0,1,1
1771.3418977279,5752.9486486005,2087.000413972,9500000,Mumbai,Andheri East,16521,8,5,0,18,4,575,1,1,0,0,1,1,1,0,0,1,2
1773.8789020235,5752.7443778401,2085.4080569962,20000000,Mumbai,Andheri East,26315,6,0,2,12,0,760,2,3,0,0,1,1,1,0,0,1,1
1771.6986222816,5752.7898232839,2087.1354150909,7000000,Mumbai,Andheri East,20000,5,2,1,30,7,350,1,1,0,0,0,1,1,0,0,1,2
1771.4660291062,5752.9537217769,2086.8810658052,6000000,Mumbai,Andheri East,16000,4,2,1,10,3,375,1,1,0,0,0,2,0,0,0,1,2
1771.2851649412,5753.0825027223,2086.6795588518,9500000,Mumbai,Andheri East,16666,11,7,0,3,7,570,1,1,0,0,2,1,1,0,2,1,2
1774.787021726,5751.89796705,2086.9695264089,10000000,Mumbai,Andheri East,22222,10,0,0,30,1,450,1,2,0,0,1,1,1,0,0,1,1
1773.5487972198,5751.9704663615,2087.8221710638,8500000,Mumbai,Andheri East,15887,4,3,0,20,6,535,1,1,0,0,0,0,1,0,0,1,0
1773.8622047914,5752.6128532337,2085.7850414709,20000000,Mumbai,Andheri East,15384,7,6,5,20,5,1300,3,2,0,0,1,2,0,0,0,1,1
1772.5715778703,5752.9467472633,2085.9613429974,12500000,Mumbai,Andheri East,18656,7,1,0,10,2,670,1,2,0,0,1,1,1,0,0,1,2
1772.3046498973,5752.8554026952,2086.4400167829,20000000,Mumbai,Andheri East,13888,13,3,5,1,5,1440,3,3,0,0,2,0,0,0,0,1,2
1773.4241541487,5752.0161802009,2087.80210561,14500000,Mumbai,Andheri East,22307,4,2,0,20,5,650,1,1,0,0,0,0,0,0,0,1,0
1771.5888800827,5753.5804782187,2085.048085927,15000000,Mumbai,Andheri East,15000,12,6,2,0,3,1000,2,2,0,0,2,1,1,0,0,1,2
1773.8515608421,5751.9569120315,2087.602290244,13500000,Mumbai,Andheri East,13636,4,1,2,20,3,990,2,2,0,0,1,0,0,0,0,1,0
1771.6425345633,5753.0082057197,2086.5810108042,8700000,Mumbai,Andheri East,16353,8,4,0,15,1,532,1,1,0,0,1,2,0,0,0,1,2
1774.5765975859,5751.9225982011,2087.080574296,12300000,Mumbai,Andheri East,20500,5,2,0,25,2,600,1,2,0,0,1,1,1,0,0,1,1
1771.8592135712,5752.8568750334,2086.8142472831,8600000,Mumbai,Andheri East,18105,5,4,0,20,0,475,1,1,0,0,0,2,1,0,0,1,2
1773.8170380442,5752.6838829985,2085.6275453286,20000000,Mumbai,Andheri East,18099,10,7,2,0,5,1105,2,2,0,0,2,1,0,0,0,1,1
1771.8104079394,5752.8765180692,2086.8015349251,12000000,Mumbai,Andheri East,18461,11,6,0,0,1,650,1,2,0,0,2,1,1,0,0,1,2
1773.7817277144,5752.6257063903,2085.8180324767,14000000,Mumbai,Andheri East,21875,8,7,0,3,5,640,1,2,0,0,1,1,0,0,0,1,2
1773.5227210089,5752.7588180362,2085.6711484729,22000000,Mumbai,Andheri East,28571,4,2,2,27,1,770,2,2,0,0,0,1,1,0,0,1,2
1773.8520627894,5751.9271687101,2087.6838135103,13000000,Mumbai,Andheri East,14444,7,2,2,23,2,900,2,3,0,0,1,1,1,0,0,1,1
1775.1533012653,5751.9875153625,2086.4111244241,7900000,Mumbai,Andheri East,18990,4,2,0,20,1,416,1,1,0,0,0,0,0,0,0,1,1
1771.6652358943,5752.7752915212,2087.2038082532,12000000,Mumbai,Andheri East,16551,7,0,2,14,6,725,2,3,0,0,1,0,1,0,0,1,1
1774.0241342972,5752.417036365,2086.1873383445,56000000,Mumbai,Andheri East,22857,7,2,6,5,2,2450,4,4,1,1,2,0,0,0,0,1,2
1773.532823555,5752.2345694669,2087.1079947151,24500000,Mumbai,Andheri East,17013,8,5,5,0,3,1440,3,3,0,0,1,1,0,0,0,1,2
1771.5638090818,5753.0802692559,2086.4491572646,15500000,Mumbai,Andheri East,17184,15,2,2,3,7,902,2,2,0,0,2,2,1,0,0,1,2
1773.603234059,5752.7428715101,2085.6466676849,25000000,Mumbai,Andheri East,25000,4,3,2,20,6,1000,2,1,0,0,0,1,0,0,0,1,2
1771.5877366765,5753.5803352846,2085.0494518558,15000000,Mumbai,Andheri East,15000,12,5,2,0,3,1000,2,2,0,0,2,1,1,0,0,1,2
1774.7325837933,5751.9499468787,2086.8725559133,17300000,Mumbai,Andheri East,20352,7,4,2,0,4,850,2,2,0,0,1,2,1,0,0,1,2
1773.3054938806,5752.8106219044,2085.7129653615,42000000,Mumbai,Andheri East,20000,8,1,5,0,7,2100,3,3,0,0,2,1,0,0,0,1,2
1771.2666639135,5753.175228979,2086.4395965307,10400000,Mumbai,Andheri East,16250,12,3,0,10,4,640,1,2,1,1,2,1,0,0,0,1,2
1771.6541080636,5753.1300361242,2086.2352477196,31800000,Mumbai,Andheri East,19875,22,15,3,0,4,1600,3,2,1,1,2,1,1,0,0,1,2
1771.9475052175,5752.7776964687,2086.957549584,16500000,Mumbai,Andheri East,15714,8,2,2,30,1,1050,2,2,0,0,1,1,1,0,0,1,2
1771.5209414737,5752.9367746054,2086.8811708655,15500000,Mumbai,Andheri East,11481,13,11,5,15,4,1350,3,2,0,0,2,0,0,0,0,1,2
1771.7634906886,5752.9254943786,2086.7063495356,10200000,Mumbai,Andheri East,15937,8,2,0,7,2,640,1,1,0,0,1,1,1,0,0,1,2
1774.7887791956,5752.1302957264,2086.3275989711,12500000,Mumbai,Andheri East,20000,4,4,0,30,3,625,1,1,0,0,0,1,1,0,2,0,2
1773.5160830226,5752.2334031162,2087.1254344993,19000000,Mumbai,Andheri East,15200,7,5,2,3,5,1250,2,2,0,0,1,1,0,0,0,1,0
1771.6433586794,5753.0051702321,2086.5886803418,8500000,Mumbai,Andheri East,15178,5,0,0,20,4,560,1,1,0,0,1,1,1,0,0,0,1
1775.1776745944,5751.7426478611,2087.0653407112,12500000,Mumbai,Andheri East,26315,8,3,0,9,3,475,1,1,0,0,1,1,1,0,0,1,2
1771.3944499237,5753.0889797374,2086.568928649,15000000,Mumbai,Andheri East,14285,7,4,2,8,7,1050,2,2,1,1,1,0,1,0,0,1,2
1771.681164696,5752.9637284988,2086.6708387379,7500000,Mumbai,Andheri East,16666,5,2,0,28,6,450,1,1,0,0,0,0,1,0,0,1,2
1772.0316511692,5752.7364558486,2086.9997836141,9900000,Mumbai,Andheri East,15230,5,1,0,35,0,650,1,1,0,0,0,0,1,0,0,1,2
1773.8203078437,5752.0944229086,2087.2499288357,10000000,Mumbai,Andheri East,15060,8,1,0,10,4,664,1,2,0,0,1,0,0,0,0,1,0
1772.964335702,5752.6269030258,2086.5095683731,7500000,Mumbai,Andheri East,16304,1,1,0,15,3,460,1,1,0,0,0,1,0,0,0,1,0
1774.319906133,5752.0224850153,2087.0235270785,22500000,Mumbai,Andheri East,16666,11,3,5,4,5,1350,3,3,0,0,2,0,0,0,0,0,1
1771.5658471218,5753.0818897387,2086.4429585476,20000000,Mumbai,Andheri East,21739,12,4,2,1,1,920,2,2,0,0,2,2,0,0,0,0,2
1771.6378805943,5753.0862649534,2086.3697294699,20000000,Mumbai,Andheri East,21739,12,4,2,1,1,920,2,2,0,0,2,2,0,0,0,1,2
1770.9006168921,5752.9485064269,2087.3752627383,20000000,Mumbai,Andheri East,17391,8,1,5,3,5,1150,3,2,0,0,2,0,0,0,0,1,1
1771.5965494868,5753.5768221024,2085.051658356,15000000,Mumbai,Andheri East,15000,12,7,2,0,3,1000,2,2,0,0,2,1,1,0,0,1,2
1771.1488672809,5752.9140127296,2087.2596992395,18000000,Mumbai,Andheri East,21176,8,7,2,12,5,850,2,2,0,0,1,2,0,0,0,1,2
1774.7384788429,5752.2915606697,2085.9257256103,14000000,Mumbai,Andheri East,23333,3,2,0,35,3,600,1,1,0,0,0,1,1,0,0,1,1
1774.797692166,5752.2418584597,2086.0124049647,14500000,Mumbai,Andheri East,24166,4,0,0,35,1,600,1,1,0,0,0,1,1,0,0,1,1
1771.4528053649,5752.9668258028,2086.8561664803,10000000,Mumbai,Andheri East,16666,8,1,0,20,7,600,1,1,0,0,1,2,0,0,0,1,1
1771.2259944429,5752.9774357653,2087.0194297573,17000000,Mumbai,Andheri East,17346,7,1,2,18,0,980,2,3,0,0,1,2,1,0,2,1,2
1774.6387978151,5752.0001902437,2086.81382704,11500000,Mumbai,Andheri East,20909,3,2,4,35,1,550,2,2,0,0,0,0,0,0,0,1,1
1772.6845919886,5752.7326610557,2086.4556711681,11000000,Mumbai,Andheri East,19819,6,1,0,25,2,555,1,1,1,1,1,2,1,0,0,1,1
1775.2117213852,5752.0884542752,2086.0831139844,14500000,Mumbai,Andheri East,23200,7,6,0,5,6,625,1,2,0,0,1,1,0,0,0,1,1
1771.3971467702,5753.0748888196,2086.6054902755,16500000,Mumbai,Andheri East,15000,12,7,2,10,4,1100,2,2,1,1,2,0,1,0,0,1,2
1771.6484738353,5752.7897541292,2087.1781739812,6500000,Mumbai,Andheri East,17333,5,3,1,15,7,375,1,1,0,0,0,0,0,0,0,1,2
1775.0912075234,5751.7734889636,2087.0538892489,14200000,Mumbai,Andheri East,19505,8,4,0,3,5,728,1,2,0,0,1,1,0,0,0,1,0
1771.3683653718,5753.1288659828,2086.4810963812,11000000,Mumbai,Andheri East,17600,8,5,0,12,3,625,1,2,1,1,1,1,1,0,0,1,2
1771.3738464878,5753.0834729231,2086.6016029798,15000000,Mumbai,Andheri East,16666,8,4,2,15,0,900,2,2,1,1,1,2,1,0,1,1,2
1771.4431871243,5752.9737889901,2086.8451351224,7000000,Mumbai,Andheri East,15555,5,0,0,15,4,450,1,1,0,0,1,0,1,0,0,1,2
1771.6682686904,5752.8975795387,2086.8641510778,7200000,Mumbai,Andheri East,20571,5,4,1,25,4,350,1,1,0,0,0,0,1,0,0,1,2
1774.6764289034,5752.3844613978,2085.7223163605,9500000,Mumbai,Andheri East,17272,5,2,0,25,3,550,1,1,0,0,0,0,0,0,0,1,1
1772.2249389069,5752.8789301583,2086.4428534846,10500000,Mumbai,Andheri East,17298,8,7,0,11,5,607,1,2,0,0,2,2,1,0,0,1,1
1775.0292566818,5751.9578823355,2086.5983460557,8000000,Mumbai,Andheri East,25396,7,5,1,15,4,315,1,1,0,0,1,2,1,0,0,1,1
1774.8569300296,5751.9773667363,2086.691220684,27500000,Mumbai,Andheri East,23305,3,1,5,20,4,1180,3,2,0,0,0,2,1,0,0,1,0
1771.9414975132,5753.7073271634,2084.3983119204,8500000,Mumbai,Andheri East,15454,8,6,0,15,3,550,1,1,0,0,1,1,1,0,2,1,2
1773.5055971868,5752.2336246472,2087.1337341495,19000000,Mumbai,Andheri East,19000,7,5,2,5,2,1000,2,2,0,0,1,0,0,0,0,0,0
1774.2761022227,5752.3481262064,2086.1630684133,41650000,Mumbai,Andheri East,17500,8,5,5,0,1,2380,3,4,0,0,2,0,0,0,0,0,1
1773.5160830226,5752.2334031162,2087.1254344993,19000000,Mumbai,Andheri East,15200,7,2,2,3,5,1250,2,2,0,0,1,1,0,0,0,1,0
1773.5160830226,5752.2334031162,2087.1254344993,22500000,Mumbai,Andheri East,15625,7,2,5,3,3,1440,3,3,0,0,1,1,0,0,0,1,0
1772.3046138191,5752.8556424349,2086.4393864046,21200000,Mumbai,Andheri East,17890,13,2,3,0,4,1185,3,2,0,0,2,1,0,0,0,1,2
1773.2579399044,5752.2248129985,2087.3684340074,15000000,Mumbai,Andheri East,27272,7,6,2,15,2,550,2,3,0,0,2,0,0,0,0,1,2
1773.2514747843,5752.0526387997,2087.8483296572,12000000,Mumbai,Andheri East,20000,5,4,0,20,6,600,1,1,0,0,0,0,0,0,0,1,2
1771.1129155217,5752.9168477811,2087.282391769,9500000,Mumbai,Andheri East,16521,8,2,0,11,6,575,1,2,0,0,1,0,0,0,0,1,2
1772.7636864542,5752.7713495311,2086.2817911307,9500000,Mumbai,Andheri East,19000,4,2,0,30,6,500,1,1,0,0,0,0,0,0,0,1,1
1774.2622475547,5751.9107693495,2087.3804105489,8000000,Mumbai,Andheri East,17777,8,7,0,11,6,450,1,2,0,0,1,0,0,0,0,1,1
1773.0088947278,5752.623801453,2086.4802558789,7000000,Mumbai,Andheri East,15555,4,2,1,30,4,450,1,1,0,0,0,0,0,0,0,0,1
1771.1449425092,5752.965533709,2087.1210220255,8500000,Mumbai,Andheri East,16346,7,3,0,12,4,520,1,1,0,0,1,1,0,0,0,1,1
1773.324018015,5752.902461125,2085.4438855825,7300000,Mumbai,Andheri East,21470,5,2,1,20,5,340,1,1,0,0,0,0,0,0,0,1,0
1774.2741648769,5752.3504003013,2086.1584455654,20500000,Mumbai,Andheri East,17226,8,1,2,0,1,1190,2,2,0,0,2,0,0,0,0,1,1
1771.5544982235,5753.0943004057,2086.4183737841,16000000,Mumbai,Andheri East,17738,15,13,2,3,6,902,2,2,0,0,2,2,1,0,0,1,2
1771.5946827862,5753.5814711172,2085.0404157093,15000000,Mumbai,Andheri East,15000,12,4,2,0,3,1000,2,2,0,0,2,1,1,0,0,1,2
1771.5917265728,5753.5804394467,2085.0457743549,15000000,Mumbai,Andheri East,15000,12,8,2,0,3,1000,2,2,0,0,2,1,1,0,0,1,2
1773.5996667408,5752.1461428793,2087.2948936592,22500000,Mumbai,Andheri East,20454,8,7,2,7,4,1100,2,3,0,0,1,1,1,0,0,1,1
1771.5977985809,5753.5783794192,2085.0462997122,15000000,Mumbai,Andheri East,15000,12,4,2,0,6,1000,2,2,0,0,2,1,1,0,0,1,2
1771.5965494868,5753.5768221024,2085.051658356,11000000,Mumbai,Andheri East,18032,12,6,0,0,0,610,1,2,0,0,2,1,1,0,0,1,2
1771.4814573928,5752.9052949795,2087.0014645684,11000000,Mumbai,Andheri East,18965,8,3,0,10,4,580,1,1,0,0,2,2,1,0,0,1,1
1772.353783687,5753.0562855867,2085.8442991562,17000000,Mumbai,Andheri East,13076,4,2,5,25,6,1300,3,2,0,0,0,0,0,0,0,1,2
1774.2755694506,5752.3460424522,2086.1692672301,20825000,Mumbai,Andheri East,17500,8,6,2,0,6,1190,2,3,0,0,2,0,0,0,0,0,1
1774.2761022227,5752.3481262064,2086.1630684133,41650000,Mumbai,Andheri East,17500,8,4,6,0,5,2380,4,5,0,0,2,0,0,0,0,0,1
1772.9506536728,5752.6720453649,2086.3967307583,17500000,Mumbai,Andheri East,15086,11,5,2,1,7,1160,2,2,0,0,1,1,0,0,0,1,1
1774.031674334,5752.4257989363,2086.1567645295,52500000,Mumbai,Andheri East,21875,8,3,6,15,1,2400,4,5,1,1,2,1,1,0,1,1,2
1771.6304955941,5753.0797757337,2086.393894049,15000000,Mumbai,Andheri East,14285,17,1,2,10,5,1050,2,2,1,1,1,0,1,0,0,1,2
1771.2841755167,5753.0825024986,2086.6803993445,19000000,Mumbai,Andheri East,18095,11,2,2,6,1,1050,2,2,0,0,2,1,1,0,2,1,2
1771.6457392261,5753.0118295823,2086.5682982754,9000000,Mumbai,Andheri East,15000,7,0,0,20,2,600,1,1,0,0,1,2,1,0,0,1,2
1773.5160830226,5752.2334031162,2087.1254344993,19000000,Mumbai,Andheri East,15200,7,4,2,3,5,1250,2,2,0,0,1,1,0,0,0,1,0
1774.7648524397,5752.1325717735,2086.3416775032,11500000,Mumbai,Andheri East,19166,5,4,0,15,3,600,1,2,0,0,0,0,0,0,0,1,1
1771.7822581364,5752.8961251879,2086.7713824355,12000000,Mumbai,Andheri East,14285,8,0,2,8,7,840,2,2,0,0,1,0,1,0,0,1,2
1771.3474179644,5752.9490832083,2086.9945306309,17000000,Mumbai,Andheri East,19101,7,1,2,16,4,890,2,2,0,1,1,2,1,0,0,1,2
1770.7283833743,5753.0421161667,2087.2633762718,15000000,Mumbai,Andheri East,23622,10,6,0,6,3,635,1,2,0,1,2,1,0,0,0,1,2
1771.7338569128,5752.9124416544,2086.7674951769,14000000,Mumbai,Andheri East,16666,7,1,2,3,7,840,2,2,0,0,1,0,0,0,0,1,1
1774.7124258931,5752.2648510283,2086.0215456714,12000000,Mumbai,Andheri East,18181,5,4,2,30,3,660,2,3,0,0,0,0,0,0,0,1,1
1773.3776644643,5752.1820326941,2087.3846128422,8000000,Mumbai,Andheri East,21052,4,2,1,30,5,380,1,2,0,0,0,0,1,0,0,1,1
1771.1427437308,5752.9701745223,2087.1100958949,8500000,Mumbai,Andheri East,16346,5,3,0,13,4,520,1,1,0,0,1,0,0,0,0,1,2
1774.7670592909,5752.167520415,2086.243442731,19000000,Mumbai,Andheri East,24358,4,3,2,10,5,780,2,2,0,0,0,2,0,0,0,1,0
1771.3274529279,5753.2002150264,2086.319088808,35000000,Mumbai,Andheri East,14583,15,1,5,5,1,2400,3,3,0,1,2,2,0,0,0,1,2
1772.9258380871,5752.6436074181,2086.4962254159,13000000,Mumbai,Andheri East,14444,6,1,2,20,5,900,2,2,0,0,1,2,0,0,0,1,2
1771.5947765341,5753.5810614824,2085.0414664242,15000000,Mumbai,Andheri East,15000,12,9,2,0,6,1000,2,2,0,0,2,1,1,0,0,1,2
1773.4206723277,5752.2045708181,2087.2859637386,9500000,Mumbai,Andheri East,21111,4,0,0,10,7,450,1,1,0,0,0,2,1,0,0,1,1
1771.5920264248,5753.5814132729,2085.0428323536,15000000,Mumbai,Andheri East,15000,12,7,2,0,6,1000,2,2,0,0,2,1,1,0,0,1,2
1771.5965494868,5753.5768221024,2085.051658356,11000000,Mumbai,Andheri East,18032,12,7,0,0,4,610,1,2,0,0,2,1,1,0,0,1,2
1771.5965494868,5753.5768221024,2085.051658356,16000000,Mumbai,Andheri East,15238,12,5,2,0,4,1050,2,2,0,0,2,1,1,0,0,1,2
1771.6541080636,5753.1300361242,2086.2352477196,31800000,Mumbai,Andheri East,19875,22,12,3,0,4,1600,3,2,1,1,2,1,1,0,0,1,2
1775.0304659232,5751.9632260448,2086.5825867369,28000000,Mumbai,Andheri East,26022,18,2,5,26,4,1076,3,0,0,0,2,1,0,0,0,1,1
1773.5349305126,5752.2360545094,2087.1021114105,22500000,Mumbai,Andheri East,15625,7,2,5,2,7,1440,3,3,0,0,1,1,0,0,0,1,1
1771.6521133442,5753.1314123704,2086.233146434,31800000,Mumbai,Andheri East,19875,22,9,3,0,4,1600,3,2,1,1,2,1,1,0,0,1,2
1772.1771366338,5752.891483923,2086.4488420756,20500000,Mumbai,Andheri East,17372,13,9,3,1,4,1180,3,2,0,0,2,0,0,0,0,1,2
1771.6541080636,5753.1300361242,2086.2352477196,31800000,Mumbai,Andheri East,19875,22,15,3,0,4,1600,3,2,1,1,2,1,1,0,0,1,2
1773.5160830226,5752.2334031162,2087.1254344993,22500000,Mumbai,Andheri East,15625,7,4,5,3,4,1440,3,3,0,0,1,1,0,0,0,1,0
1772.9506536728,5752.6720453649,2086.3967307583,17500000,Mumbai,Andheri East,15086,11,5,2,1,4,1160,2,2,0,0,1,1,0,0,0,1,1
1773.8583895833,5751.9280773372,2087.6759343453,15500000,Mumbai,Andheri East,17222,8,3,2,10,6,900,2,2,0,0,1,1,1,0,0,1,1
1773.3593625785,5752.878730358,2085.4792938196,7700000,Mumbai,Andheri East,22000,4,2,1,30,5,350,1,1,0,0,0,0,0,0,0,1,1
1772.0867113665,5752.9351896769,2086.4051358201,10000000,Mumbai,Andheri East,16666,4,3,0,15,6,600,1,1,0,0,0,1,0,0,0,1,2
1771.2729505448,5753.0831767007,2086.6880688382,10500000,Mumbai,Andheri East,15441,10,4,0,5,3,680,1,2,1,1,2,0,1,0,0,1,2
1771.6796283614,5753.0579774426,2086.4122801194,18000000,Mumbai,Andheri East,18947,11,7,2,1,1,950,2,2,0,0,2,1,1,0,1,1,2
1772.9506536728,5752.6720453649,2086.3967307583,17500000,Mumbai,Andheri East,15086,11,11,2,1,5,1160,2,2,0,0,1,1,0,0,0,1,1
1772.9506536728,5752.6720453649,2086.3967307583,17500000,Mumbai,Andheri East,15086,11,7,2,1,1,1160,2,2,0,0,1,1,0,0,0,1,1
1771.6866878455,5753.070548917,2086.3716206121,19000000,Mumbai,Andheri East,19000,11,8,2,4,1,1000,2,2,0,0,2,1,1,0,2,1,2
1770.8398033557,5752.9962716862,2087.2952088328,22500000,Mumbai,Andheri East,23684,10,6,2,6,5,950,2,2,0,1,2,1,0,0,0,1,2
1771.2751192523,5753.1669866483,2086.4551458534,15500000,Mumbai,Andheri East,17222,13,7,2,8,7,900,2,2,1,1,2,1,1,0,0,1,2
1771.6695170705,5753.079761169,2086.3607990734,22000000,Mumbai,Andheri East,17529,24,4,2,0,1,1255,2,2,1,1,2,1,1,0,0,1,2
1774.5910209085,5751.9272972174,2087.0553600794,15000000,Mumbai,Andheri East,27272,7,4,0,3,1,550,1,1,0,0,1,1,0,0,0,1,1
1772.6025473623,5752.9070324121,2086.0445550153,9500000,Mumbai,Andheri East,16521,6,1,0,20,0,575,1,1,0,0,1,1,1,0,0,1,2
1771.252535105,5753.0893478955,2086.6883840228,8500000,Mumbai,Andheri East,17000,10,1,1,5,1,500,1,1,1,1,2,0,1,0,0,1,2
1774.7540014118,5752.1052427,2086.4262535198,14000000,Mumbai,Andheri East,25454,3,0,1,35,4,550,1,1,0,0,0,1,1,0,0,1,1
1771.4004669147,5753.057823998,2086.6497213356,10000000,Mumbai,Andheri East,16666,8,3,0,12,2,600,1,2,1,1,1,1,0,0,0,1,2
1773.4501687205,5752.718558383,2085.8438788896,11000000,Mumbai,Andheri East,30555,6,3,1,24,7,360,1,1,0,0,1,1,1,0,2,0,1
1771.2339689146,5753.1347318744,2086.5790146226,18000000,Mumbai,Andheri East,18367,9,3,2,6,5,980,2,2,0,0,1,0,1,0,0,1,2
1774.2734918897,5752.3489313468,2086.1630684133,20825000,Mumbai,Andheri East,17500,8,5,2,0,1,1190,2,3,0,0,2,0,0,0,0,0,1
1774.2734918897,5752.3489313468,2086.1630684133,20825000,Mumbai,Andheri East,17500,8,4,2,0,1,1190,2,2,0,0,2,0,0,0,0,0,1
1771.5925873692,5753.0680543294,2086.4584028044,16000000,Mumbai,Andheri East,17738,15,9,2,3,1,902,2,2,0,0,2,2,1,0,0,1,2
1771.5965494868,5753.5768221024,2085.051658356,16000000,Mumbai,Andheri East,15238,12,8,2,0,4,1050,2,2,0,0,2,1,1,0,0,1,2
1771.5965494868,5753.5768221024,2085.051658356,16000000,Mumbai,Andheri East,15238,12,9,2,0,4,1050,2,3,0,0,2,1,1,0,0,1,2
1771.5965494868,5753.5768221024,2085.051658356,16000000,Mumbai,Andheri East,15238,12,6,2,0,4,1050,2,2,0,0,2,1,1,0,0,1,2
1773.5159030237,5752.2346021911,2087.1222827324,22600000,Mumbai,Andheri East,15694,6,5,5,0,3,1440,3,3,0,0,2,1,1,0,1,1,1
1771.6541080636,5753.1300361242,2086.2352477196,31800000,Mumbai,Andheri East,19875,22,3,3,0,4,1600,3,2,1,1,2,1,1,0,0,1,2
1771.6575823719,5753.1295377089,2086.2336717554,35000000,Mumbai,Andheri East,21739,22,15,5,0,5,1610,3,3,1,1,2,1,1,0,0,1,2
1771.6541080636,5753.1300361242,2086.2352477196,31800000,Mumbai,Andheri East,19875,22,7,3,0,4,1600,3,2,1,1,2,1,1,0,0,1,2
1773.5160830226,5752.2334031162,2087.1254344993,22500000,Mumbai,Andheri East,15625,7,5,5,3,4,1440,3,3,0,0,1,1,0,0,0,1,0
1771.6541080636,5753.1300361242,2086.2352477196,31800000,Mumbai,Andheri East,19875,22,5,3,0,0,1600,3,2,1,1,2,1,1,0,0,1,2
1774.2761022227,5752.3481262064,2086.1630684133,20825000,Mumbai,Andheri East,17500,8,5,2,0,7,1190,2,3,0,0,2,0,0,0,0,0,1
1774.2734918897,5752.3489313468,2086.1630684133,20825000,Mumbai,Andheri East,17500,8,4,2,0,1,1190,2,2,0,0,2,0,0,0,0,0,1
1771.6541080636,5753.1300361242,2086.2352477196,31800000,Mumbai,Andheri East,19875,22,7,3,0,4,1600,3,2,1,1,2,1,1,0,0,1,2
1773.8400616278,5752.0985860526,2087.2216681744,13500000,Mumbai,Andheri East,22500,8,4,0,10,4,600,1,2,0,0,1,0,0,0,0,1,0
1771.6575823719,5753.1295377089,2086.2336717554,35000000,Mumbai,Andheri East,24822,22,14,5,0,5,1410,3,3,1,1,2,1,1,0,0,1,2
1771.697546563,5752.875567133,2086.8999766609,10000000,Mumbai,Andheri East,21052,5,1,0,25,3,475,1,1,0,0,1,0,1,0,0,1,2
1771.6581419733,5753.1292129853,2086.2340920125,31800000,Mumbai,Andheri East,19875,22,14,3,0,4,1600,3,2,1,1,2,1,1,0,0,1,2
1771.2920290298,5752.8812944404,2087.2283919047,19000000,Mumbai,Andheri East,19289,8,4,5,20,3,985,3,2,0,0,1,1,1,0,0,1,1
1773.5377104933,5752.2390092634,2087.0916055043,19000000,Mumbai,Andheri East,15200,7,4,2,3,5,1250,2,2,0,0,1,1,0,0,0,1,0
